,monoton_uniform_mean,faithfulness_correlation_uniform_mean,monoton_mean_mean,faithfulness_correlation_mean_mean,monoton_synthetic_mean,faithfulness_correlation_synthetic_flex_mean,monoton_uniform_std,faithfulness_correlation_uniform_std,monoton_mean_std,faithfulness_correlation_mean_std,monoton_synthetic_std,faithfulness_correlation_synthetic_flex_std,method,tsr,Datasets,Typ,Generation,models,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,transformer,epochs,faithfulness_correlation_synthtic_flex_mean,faithfulness_correlation_synthtic_flex_std,monoton_synthtic_mean,monoton_synthtic_std
584,0.0,0.06688070957722006,1.0,0.1359738922992315,1.0,0.006678704393529497,0.0,0.14183300963543374,0.0,0.1694467521407535,0.0,0.1719271510883578,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,1000,random,uniform,SHAP,10,1,,,,,,
585,0.0,-0.0290290351141529,1.0,0.0004423165873706042,1.0,-0.05086053679490693,0.0,0.11472896732622288,0.0,0.13459696319430425,0.0,0.07573922215247167,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,1000,random,uniform,Lime,10,1,,,,,,
586,0.0,0.0024048421310108883,1.0,-0.058335475397732775,1.0,-0.06132895635102438,0.0,0.09371375247899992,0.0,0.2183855179369148,0.0,0.16863509091461346,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,mutate_both,100,,,,
587,0.0,-0.05001097403560921,1.0,-0.022404075099105625,1.0,0.04155738356724094,0.0,0.1041555163668009,0.0,0.22265481922231162,0.0,0.18065408049651685,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,authentic_opposing_information,100,,,,
588,0.0,0.10641223617930944,1.0,0.1856202433129573,1.0,-0.06098302060304892,0.0,0.44246624168826104,0.0,0.7360101800755696,0.0,0.8833051804188816,FO,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
589,0.0,0.1525332205664322,1.0,0.22355405904788822,1.0,0.07229292546278465,0.0,0.4915846823468675,0.0,0.8038399078852378,0.0,0.7834880812677392,SG,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
590,0.0,0.13887686748323486,1.0,0.17318041631070144,1.0,0.05678661245307348,0.0,0.4541499267531694,0.0,0.716278386960459,0.0,0.6788343386446568,GS,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
591,0.0,0.16661004163137783,1.0,0.22813382528044707,1.0,0.013576900105727634,0.0,0.48615965599131206,0.0,0.8104230079515297,0.0,0.9158710938512299,GRAD,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
592,0.0,0.01829704810343502,1.0,-0.014657049611146741,1.0,0.00236444022795457,0.0,0.10104015874580058,0.0,0.12767931189601664,0.0,0.1533094716661468,FO,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
593,0.0,-0.02069417803447785,1.0,-0.025011740721692443,1.0,-0.021412146762744742,0.0,0.08538979726301524,0.0,0.1604451563843216,0.0,0.18859627850231553,SG,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
594,0.0,0.002632583469690165,1.0,0.009008213814842302,1.0,0.0718242252923599,0.0,0.10910447147261813,0.0,0.11991958081071821,0.0,0.16597345965809862,GS,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
595,0.0,-0.046947809628554084,1.0,-0.039392016227160896,1.0,-0.0040447661579218214,0.0,0.08530703187906587,0.0,0.11247157244664842,0.0,0.1003842873735192,GRAD,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,,,,,,,,,,,,
596,0.0,0.11289422784778962,1.0,0.3073173497614101,1.0,-0.07900290208057612,0.0,0.18517309791534634,0.0,0.23569535044973774,0.0,0.38662333656409703,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
597,0.0,0.10548888725069924,1.0,0.23490890084437668,1.0,-0.04503506325245359,0.0,0.17762380453242815,0.0,0.25746999842801377,0.0,0.3885814819673648,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,LSTM,1000,random,uniform,Lime,10,1,,,,,,
598,0.0,-0.015194040925600328,1.0,-0.08819891362387072,1.0,-0.037558166001184515,0.0,0.14816288725830598,0.0,0.25743005931889684,0.0,0.16184098432215085,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,mutate_both,100,,,,
599,0.0,0.007666841428028722,1.0,0.024400035925265514,1.0,-0.0393828486748006,0.0,0.09914982029164449,0.0,0.2756641894910149,0.0,0.18139464432966618,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,authentic_opposing_information,100,,,,
600,0.0,-0.07262248662430854,1.0,0.011234126767070475,1.0,-0.052651470029014436,0.0,0.07340183272004465,0.0,0.2311129299838541,0.0,0.17772109685791712,FO,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
601,0.0,0.027818987549581425,1.0,0.027605004741842354,1.0,0.08362778565732144,0.0,0.12002951356453097,0.0,0.226148721306365,0.0,0.23642520600646463,SG,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
602,0.0,0.0019130351094334978,1.0,0.00395643691482252,1.0,-0.04410836496613192,0.0,0.09176076687658394,0.0,0.26230686974264406,0.0,0.17464864004785655,GS,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
603,0.0,0.03339188469157866,1.0,0.06824897442358444,1.0,0.029999230731176652,0.0,0.0991679012298652,0.0,0.22857133056854967,0.0,0.21477221493201923,GRAD,False,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
604,0.0,0.0018868946961509737,1.0,0.015507974033306804,1.0,-0.035811868869213725,0.0,0.13195751077511672,0.0,0.2650987417780849,0.0,0.2075524000556602,FO,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
605,0.0,0.02378716858425659,1.0,-0.00795852898091225,1.0,-0.0010448217619374394,0.0,0.07660780602313425,0.0,0.19435425654403266,0.0,0.12726335412461895,SG,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
606,0.0,-0.009366438133469651,1.0,0.02459915009700906,1.0,0.009031483704179274,0.0,0.08694986864484626,0.0,0.18577269077421818,0.0,0.14366924494217773,GS,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
607,0.0,-0.03098964862395017,1.0,0.03381266463221853,1.0,-0.024665304308221534,0.0,0.07210353703345171,0.0,0.19636710933067625,0.0,0.12279318444432843,GRAD,True,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,,,,,
608,0.0,0.01115829977006298,1.0,0.21659817726026467,1.0,0.07780275403839569,0.0,0.11117327730254942,0.0,0.1404333443083284,0.0,0.2164174087384347,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,1000,random,uniform,SHAP,10,1,,,,,,
609,0.0,0.01751173536090215,1.0,0.005230250183888454,1.0,-0.060734921323156464,0.0,0.13222816541216983,0.0,0.2322838110009887,0.0,0.2770868729108337,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,1000,random,uniform,Lime,10,1,,,,,,
610,0.0,0.021993167756744997,1.0,-0.025519559533903162,1.0,0.02182489419183524,0.0,0.1764919070621014,0.0,0.30414440018020855,0.0,0.2255292976389908,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,mutate_both,100,,,,
611,0.0,0.01234274131704153,1.0,0.012109675238783233,1.0,0.00643130110620896,0.0,0.18072605327922595,0.0,0.30122098395484687,0.0,0.2077033002562947,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,authentic_opposing_information,100,,,,
612,0.0,0.019759932799074925,1.0,0.05642848346734086,1.0,-0.012466073202474764,0.0,0.28668447588871854,0.0,0.6482261424208523,0.0,0.5024019147594779,FO,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
613,0.0,0.02704225852598191,1.0,0.08964962455878492,1.0,-0.005630191757205706,0.0,0.28851723041906463,0.0,0.5878586473723699,0.0,0.27982954371837643,SG,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
614,0.0,0.037466122017601515,1.0,0.1774465923446489,1.0,0.1081164038202916,0.0,0.32696221264976416,0.0,0.6781623953636542,0.0,0.520468820610909,GS,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
615,0.0,0.009354723961396172,1.0,0.0906843332963026,1.0,0.00832626617736297,0.0,0.26091666074089964,0.0,0.5818432968297422,0.0,0.26855185508830814,GRAD,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
616,0.0,-0.012822649891521742,1.0,-0.04776316084445178,1.0,-0.024977754710793564,0.0,0.11809511889540555,0.0,0.14778066234057605,0.0,0.16867768187792137,FO,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
617,0.0,-0.006918777591936776,1.0,-0.0407299301246107,1.0,0.022571400631576248,0.0,0.13734399606321512,0.0,0.18550942941829565,0.0,0.17942512634484337,SG,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
618,0.0,-0.02280394167230664,1.0,-0.011108563362052192,1.0,-0.013755326937345819,0.0,0.10237286244136691,0.0,0.17045516916732217,0.0,0.18029389702859705,GS,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
619,0.0,-0.018113851681661332,1.0,-0.027937446461300787,1.0,0.007212579423641835,0.0,0.08531144171983615,0.0,0.11318476280454043,0.0,0.11261792236166458,GRAD,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,,,,,,,,,,,,
620,0.0,0.10208041166018249,1.0,0.2663315325883973,1.0,0.1386506137867501,0.0,0.224867595732616,0.0,0.4056502674924701,0.0,0.14986519145052046,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
621,0.0,0.047638394748400384,1.0,0.11851623672489972,1.0,0.2106508410466847,0.0,0.1537661746128869,0.0,0.341411039070052,0.0,0.3645448102288053,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,LSTM,1000,random,uniform,Lime,10,1,,,,,,
622,0.0,-0.046177254471831596,1.0,-0.24740852475920788,1.0,-0.020747752284325578,0.0,0.14081932060372376,0.0,0.3447399004347851,0.0,0.18097378683762305,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,mutate_both,100,,,,
623,0.0,-0.06577869616873497,1.0,-0.24857996370346402,1.0,-0.07313182224792933,0.0,0.14434956001124702,0.0,0.2902130585066567,0.0,0.184141684425549,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,authentic_opposing_information,100,,,,
624,0.0,-0.06742110002861314,1.0,-0.13980495336138482,1.0,-0.031300538423639966,0.0,0.10991450760414906,0.0,0.2562262752944269,0.0,0.20514941066764567,FO,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
625,0.0,0.01977840113832164,1.0,-0.058163406546801036,1.0,0.011193956696270815,0.0,0.10208054202561381,0.0,0.1889289109609458,0.0,0.15497584239386228,SG,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
626,0.0,0.014814948949336753,1.0,0.04636268006388977,1.0,0.023528022755072715,0.0,0.17386439009039434,0.0,0.2869810665577767,0.0,0.1760159206584519,GS,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
627,0.0,-0.02368014811378996,1.0,-0.06715210305546335,1.0,0.012806074133083187,0.0,0.1335044619684106,0.0,0.29569373849827335,0.0,0.13281546543412395,GRAD,False,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
628,0.0,-0.040858827797930146,1.0,-0.11544837965018118,1.0,-0.027330484831285817,0.0,0.11947929398734315,0.0,0.2261967931514847,0.0,0.16653833611530194,FO,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
629,0.0,0.017076578730790343,1.0,-0.02195505315761768,1.0,-0.0018877827485138902,0.0,0.11279161306082984,0.0,0.16033052175230061,0.0,0.15774548245740705,SG,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
630,0.0,0.021903989498357,1.0,0.0005190510714639274,1.0,-0.01751087010251577,0.0,0.10328157569254225,0.0,0.17071264431526365,0.0,0.1678145294157955,GS,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
631,0.0,-0.03562813837778652,1.0,-0.020013211415128122,1.0,0.03665515161899582,0.0,0.12868896333580257,0.0,0.23710424414958187,0.0,0.1458219797397325,GRAD,True,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,,,,,,,,,,,,
632,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,1000,random,uniform,SHAP,10,1,,,,,,
633,0.0,-0.019640087047678563,1.0,-0.019295797765105042,1.0,-0.010393484346962186,0.0,0.1317700230505393,0.0,0.19644584134358783,0.0,0.0995013652206518,,,SimulatedTrainingData_Moving_SmallMiddle_PseudoPeriodic_F_1_TS_50.npy,SmallMiddle,PseudoPeriodic,CNN,1000,random,uniform,Lime,10,1,,,,,,
634,0.0,0.008532944909482667,1.0,0.04670414213215829,1.0,-0.005524769867903415,0.0,0.13787343982495892,0.0,0.24209654253562982,0.0,0.20690254463217447,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,mutate_both,100,,,,
635,0.0,0.01235594354588509,1.0,0.020913876922323372,1.0,0.026410912858871715,0.0,0.14558777564987982,0.0,0.20968411725951983,0.0,0.22426092991276966,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,authentic_opposing_information,100,,,,
636,0.0,-0.04015761372843561,1.0,-0.053707316507786484,1.0,0.09589503428002104,0.0,0.5692745657351941,0.0,0.8304173233042902,0.0,0.7440145186286247,FO,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
637,0.0,0.06483093210588815,1.0,0.021159612580007016,1.0,0.009851682839926917,0.0,0.6029664180717549,0.0,0.8851574911518194,0.0,0.8327197354474372,SG,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
638,0.0,0.026606635331276385,1.0,0.025908313189491737,1.0,0.05816829669513361,0.0,0.6045536994827571,0.0,0.8602663185029785,0.0,0.8655931632958713,GS,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
639,0.0,0.04209938724769722,1.0,0.029683672928150096,1.0,0.10643469887550605,0.0,0.6092033459514566,0.0,0.8801060656888653,0.0,0.7725802820596087,GRAD,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
640,0.0,-0.0360574126578994,1.0,-0.023188947244041816,1.0,0.00018615390491463977,0.0,0.11205164064080894,0.0,0.12745201073674023,0.0,0.13688826188570566,FO,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
641,0.0,0.011764029209039368,1.0,0.04547716924519553,1.0,-0.03875727844937478,0.0,0.13355294397839224,0.0,0.20251133650607075,0.0,0.18761793481224526,SG,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
642,0.0,-0.02058393117841057,1.0,-0.003868714419346236,1.0,0.028708518307427423,0.0,0.13724269842953724,0.0,0.1774347033431117,0.0,0.16611928200292944,GS,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
643,0.0,-0.01633386696706165,1.0,-0.01344056084113906,1.0,-0.005353382095863961,0.0,0.08364225036502647,0.0,0.08565612592444,0.0,0.09950340767324427,GRAD,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,,,,,,,,,,,,
644,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
645,0.0,0.1328165797836986,1.0,0.18419481792629233,1.0,0.09325597233585399,0.0,0.18304104422032386,0.0,0.2625476369659861,0.0,0.20587321321805852,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,LSTM,1000,random,uniform,Lime,10,1,,,,,,
646,0.0,0.012495074028193913,1.0,-0.042543686153342794,1.0,0.0008000992268697842,0.0,0.12119809423022711,0.0,0.13541017337656205,0.0,0.10759106816076286,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,mutate_both,100,,,,
647,0.0,0.019236673250154837,1.0,-0.014636875854250614,1.0,0.017367314460360807,0.0,0.09792067242845001,0.0,0.18319660456137724,0.0,0.10701245314357387,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,authentic_opposing_information,100,,,,
648,0.0,0.025106057348202537,1.0,0.038960063994434045,1.0,0.024882528911172784,0.0,0.14662219132603863,0.0,0.2407129687893733,0.0,0.14725990149249044,FO,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
649,0.0,0.014122725989057838,1.0,0.02845563415992534,1.0,-0.012595570872010946,0.0,0.09718688407763157,0.0,0.13153004393084364,0.0,0.1293882984533062,SG,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
650,0.0,0.03480291505254145,1.0,0.040780715155220956,1.0,0.022495192854811465,0.0,0.15888691238014144,0.0,0.21319733530144278,0.0,0.12588218374912286,GS,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
651,0.0,0.013723887109411826,1.0,-0.002181368737445715,1.0,-0.02222861543722295,0.0,0.13007218874524976,0.0,0.20531783128665104,0.0,0.0975310360373673,GRAD,False,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
652,0.0,-0.027662658873537378,1.0,-0.03802765056167044,1.0,-0.0345848721729534,0.0,0.10299609863036203,0.0,0.13327978764270224,0.0,0.09580509043482155,FO,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
653,0.0,0.030440013935868565,1.0,-0.0014448027446983202,1.0,0.008020842664804562,0.0,0.0968404089150374,0.0,0.15086618900687124,0.0,0.1466626670126515,SG,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
654,0.0,0.004925296084155406,1.0,-0.032658248668482326,1.0,-0.0008503002743471099,0.0,0.134997935595253,0.0,0.12234722798697903,0.0,0.13726473404392475,GS,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
655,0.0,0.0055995600443561845,1.0,0.017966521413906013,1.0,0.028901221011957745,0.0,0.1549537439133835,0.0,0.11078661340677551,0.0,0.15296816845733344,GRAD,True,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,,,,,
656,0.0,0.11510311051413336,1.0,0.20240978684131278,1.0,0.05041736950546381,0.0,0.11350545629030348,0.0,0.1500829176526026,0.0,0.1472386635215899,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,1000,random,uniform,SHAP,10,1,,,,,,
657,0.0,0.020884114129692637,1.0,-0.02039651306853502,1.0,0.011115275722607577,0.0,0.09483158900713184,0.0,0.15264702014103704,0.0,0.13090058952740252,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,1000,random,uniform,Lime,10,1,,,,,,
658,0.0,0.016091978422745123,1.0,0.06081196745100701,1.0,-0.02868763359946489,0.0,0.190144506412698,0.0,0.19027787202280788,0.0,0.1995132299435533,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,mutate_both,100,,,,
659,0.0,-0.05831294142758692,1.0,-0.10827180804540137,1.0,-0.008488854421422196,0.0,0.14409092009638044,0.0,0.23434126483099188,0.0,0.15782557126509383,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,authentic_opposing_information,100,,,,
660,0.0,0.07966146332267496,1.0,0.19980759295675163,1.0,0.13629504723455152,0.0,0.3502704086972083,0.0,0.598600733020944,0.0,0.7925644597662655,FO,False,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
661,0.0,0.06037319159776337,1.0,0.18353054278345532,1.0,0.09351101988843466,0.0,0.36379652944828844,0.0,0.666673619521763,0.0,0.5899618917663082,SG,False,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
662,0.0,0.04216049927095915,1.0,0.06255346942971066,1.0,0.07410166603213397,0.0,0.40148973844564223,0.0,0.6518643048966397,0.0,0.5590629313744991,GS,False,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
663,0.0,0.032076565377117436,1.0,0.18832977423345995,1.0,0.058559819529359715,0.0,0.3916549580091291,0.0,0.6895558071891317,0.0,0.903367677706476,GRAD,False,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
664,0.0,0.03121593235490157,1.0,-0.012576227462316986,1.0,-0.008220199293655412,0.0,0.11473349711138507,0.0,0.126156064630571,0.0,0.13988055839772467,FO,True,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
665,0.0,0.019133363802893433,1.0,0.014880636926921032,1.0,0.005662569896278768,0.0,0.1540009641644473,0.0,0.16192930754017149,0.0,0.17097906790137965,SG,True,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
666,0.0,-0.012076563429368132,1.0,0.0034874860909175215,1.0,0.0426020337919655,0.0,0.16682937111948445,0.0,0.2180459319020066,0.0,0.21259592395001264,GS,True,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
667,0.0,0.018805671604944774,1.0,0.02595670063882464,1.0,0.023798983136433232,0.0,0.12104305458588521,0.0,0.1018264275334723,0.0,0.12140117981041515,GRAD,True,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,,,,,,,,,,,,
668,0.0,0.04737573984736883,1.0,0.13785504957213718,1.0,0.2423001065397608,0.0,0.2247482744231981,0.0,0.3360492070561089,0.0,0.20658712016906225,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
